bumpiness,grade,target
0.121426083363,0.297614565277,0.0
0.973146815822,0.289004137404,1.0
0.608871667082,0.207277794855,0.0
0.239297462328,0.70498825974,1.0
0.158378163805,0.317040745018,0.0
0.550839007003,0.348803174201,1.0
0.552251409054,0.933700374771,1.0
0.0932092012815,0.795405356002,0.0
0.992257139395,0.273457536755,1.0
0.912929878484,0.121874105733,1.0
0.461447894179,0.676622245783,1.0
0.11746614909,0.379694185374,0.0
0.832143173769,0.980160537321,1.0
0.498375504707,0.818377460131,1.0
0.716603325992,0.954608863391,1.0
0.50887201507,0.804615833957,1.0
0.273424896713,0.290452651993,0.0
0.834723945577,0.287630341614,1.0
0.980244632603,0.714141287498,1.0
0.243730906075,0.346363514096,0.0
0.55126507688,0.442376111865,1.0
0.383586013247,0.256443975473,0.0
0.921868149932,0.479079263016,1.0
0.508240891593,0.202068007201,0.0
0.879326255146,0.538577923709,1.0
0.864026934429,0.933023933783,1.0
0.276247402822,0.696171300647,1.0
0.790006182003,0.137272954801,0.0
0.414942423551,0.615677034414,1.0
0.934248393683,0.586830498571,1.0
0.50773767581,0.24245803841,1.0
0.820549473186,0.669833964893,1.0
0.282838983283,0.531041489733,0.0
0.298555849772,0.637944573409,1.0
0.586937722414,0.0524911068395,0.0
0.998902333229,0.413301366048,1.0
0.489640346656,0.71735805625,1.0
0.148595418383,0.100544904777,0.0
0.538580577704,0.770766058098,1.0
0.345123941693,0.00518144640713,0.0
0.551917417071,0.55035256578,1.0
0.543430062959,0.92909968017,1.0
0.455344616867,0.406907451547,0.0
0.321777350229,0.935032098596,1.0
0.188652373707,0.878399621514,1.0
0.697498427621,0.477448520441,1.0
0.571797641985,0.199455974668,0.0
0.233562446058,0.963914038891,1.0
0.775544475099,0.321167702119,1.0
0.0436472990973,0.64589791789,0.0
0.744705151565,0.907936958736,1.0
0.705227881025,0.0894607205115,0.0
0.811408902565,0.574133353175,1.0
0.386078752491,0.535152276894,1.0
0.663688829485,0.723117678242,1.0
0.82074755171,0.936669379751,1.0
0.98081813866,0.91322972567,1.0
0.495328649616,0.175064775481,0.0
0.0370196113456,0.882244973165,1.0
0.502291150133,0.175788707539,0.0
0.59018042931,0.919634811851,1.0
0.869700313362,0.997171803089,1.0
0.874190374054,0.396994574278,1.0
0.440306209771,0.495383897322,1.0
0.525951086808,0.936608744778,1.0
0.456928074474,0.962131380083,1.0
0.722443827571,0.926039697896,1.0
0.409978619746,0.876743167918,1.0
0.654781326428,0.0092671684801,0.0
0.154361218772,0.567961868664,0.0
0.469490600985,0.107300690774,0.0
0.969203630574,0.982993888371,1.0
0.338561234051,0.28456165235,0.0
0.692704598587,0.989099470089,1.0
0.649836652579,0.543300483557,1.0
0.851765292351,0.493912420342,1.0
0.852341336566,0.938560501741,1.0
0.859342184168,0.851059738578,1.0
0.380009397523,0.468020769006,0.0
0.316661153933,0.192811398274,0.0
0.718717425223,0.11264676102,0.0
0.759401809334,0.16249426254,0.0
0.872383017399,0.458914471032,1.0
0.0358990998377,0.25726488023,0.0
0.0684207471816,0.186199069128,0.0
0.631161016855,0.736617895492,1.0
0.92092909878,0.790767664425,1.0
0.997425922956,0.567781222421,1.0
0.746766366738,0.757282750258,1.0
0.433971471923,0.175494913838,0.0
0.0984431263832,0.856146504273,1.0
0.633747828781,0.897042761784,1.0
0.872579232607,0.826989825276,1.0
0.443678551662,0.51528065896,1.0
0.694001162793,0.0867377698484,0.0
0.90342406205,0.66925585341,1.0
0.0459909686772,0.184781201047,0.0
0.796143465162,0.140611875634,0.0
0.293367775965,0.323601670085,0.0
0.374841089775,0.248047083667,0.0
0.145569795699,0.260785277065,0.0
0.531166318149,0.235521252802,0.0
0.565928061916,0.753756651781,1.0
0.792519473881,0.954034822655,1.0
0.169983649068,0.301945839692,0.0
0.07896835066,0.722882528401,0.0
0.870839598645,0.0114357341942,1.0
0.619710368537,0.65368336707,1.0
0.240829791856,0.692768590423,1.0
0.912829016024,0.0621243318005,1.0
0.143117720129,0.118224847804,0.0
0.461149913355,0.306806342004,0.0
0.253977339414,0.405416612968,0.0
0.255326708159,0.502520471238,0.0
0.00939743145487,0.895118369816,1.0
0.804633076975,0.703557035102,1.0
0.901209423599,0.310977948385,1.0
0.677610885699,0.117415745845,0.0
0.157975622072,0.916130385851,1.0
0.441729783604,0.295037600156,0.0
0.345565624443,0.614625448144,1.0
0.587571705126,0.219128600935,1.0
0.63893870236,0.133568782197,0.0
0.424308938461,0.153185564689,0.0
0.250098224408,0.747734837151,1.0
0.845303925143,0.605738948089,1.0
0.199216999109,0.415845615431,0.0
0.384693248967,0.549234508818,1.0
0.483208061059,0.470828076879,1.0
0.237205701928,0.537517687693,1.0
0.571922692351,0.66409443934,1.0
0.574811930179,0.218411622657,1.0
0.992692043627,0.247465429309,1.0
0.295230753883,0.754739549725,1.0
0.977944484577,0.873135058488,1.0
0.658229815929,0.0818703064733,0.0
0.274480380178,0.446747977496,0.0
0.565929016956,0.703766125156,1.0
0.685799492734,0.0781027221474,0.0
0.744668841165,0.564168722273,1.0
0.049044250776,0.0617580475567,0.0
0.606406493076,0.547649248711,1.0
0.496727286524,0.505487056093,1.0
0.904155290894,0.572701674228,1.0
0.286194151459,0.149852381382,0.0
0.798860119508,0.328117637742,1.0
0.607064998164,0.520341541185,1.0
0.352320955835,0.116240022185,0.0
0.636617878006,0.205401485539,1.0
0.62089116313,0.583147678441,1.0
0.677764458623,0.0909416444517,0.0
0.720928376671,0.510375354033,1.0
0.659181540317,0.808692083177,1.0
0.838337116963,0.45343230018,1.0
0.628248103687,0.513247843202,1.0
0.903403704073,0.456798475712,1.0
0.646340608891,0.0577367809325,0.0
0.308932883953,0.462378305739,1.0
0.440823190163,0.806915352554,1.0
0.579573805368,0.723280079825,1.0
0.732359767939,0.395948709953,1.0
0.0901333757462,0.816453225933,1.0
0.295110451629,0.745804482832,1.0
0.747480864938,0.578311265059,1.0
0.175640070444,0.0452898027278,0.0
0.132159797747,0.344528866562,0.0
0.539407758984,0.0637599121121,0.0
0.971489581211,0.994123660477,1.0
0.530852373703,0.934582798885,1.0
0.913486974482,0.0690191461603,1.0
0.830472619567,0.933775562585,1.0
0.256970084563,0.0317348710231,0.0
0.824689812542,0.408866935819,1.0
0.481847829874,0.768972062583,1.0
0.806488493794,0.765827682924,1.0
0.746559350717,0.978333284924,1.0
0.338715253802,0.645880818097,1.0
0.11516970745,0.420361938882,0.0
0.962893292869,0.992856598581,1.0
0.140757015006,0.382479618851,0.0
0.966500209463,0.869620285311,1.0
0.860140596899,0.906767311525,1.0
0.724216712076,0.375645533802,1.0
0.979942242782,0.682730354102,1.0
0.9672697473,0.661792538125,1.0
0.804587644021,0.539300263919,1.0
0.365775049406,0.653534098419,1.0
0.790681968589,0.347769887139,1.0
0.0139186551009,0.178473629004,0.0
0.536572308269,0.537258486398,1.0
0.454786027734,0.528842539544,1.0
0.672828381874,0.727858140906,1.0
0.672340797351,0.222690215966,0.0
0.584560091652,0.00347329494491,0.0
0.822417301227,0.022735327322,1.0
0.94029189178,0.298362988703,1.0
0.108346102199,0.673499857777,0.0
0.233821902212,0.544445339025,1.0
0.0250246496465,0.531933608497,0.0
0.884234845215,0.823360437376,1.0
0.56140738225,0.247512038504,0.0
0.915255908743,0.346159734988,1.0
0.221367200074,0.275649727795,0.0
0.0632170411602,0.937410361135,1.0
0.82385535139,0.725023945909,1.0
0.909387638428,0.112844638766,1.0
0.302190174529,0.809478183539,1.0
0.408295855795,0.419240598492,1.0
0.139777012507,0.766053467514,0.0
0.946261532882,0.883756621845,1.0
0.304364584356,0.0156457963635,0.0
0.492624618978,0.20608162185,0.0
0.0971919986218,0.100896713093,0.0
0.887259308529,0.0335762757543,1.0
0.135664048706,0.597784896732,0.0
0.453643756889,0.703286266865,1.0
0.67048621885,0.0486763212437,0.0
0.743140121523,0.74054107848,1.0
0.945974085779,0.402265350811,1.0
0.419126753415,0.234339278488,0.0
0.742269014765,0.217269210178,0.0
0.15452290241,0.86373024267,1.0
0.414884527437,0.0564440350245,0.0
0.0990216347105,0.503895848941,0.0
0.48934703779,0.289263451354,1.0
0.408115885698,0.815786256763,1.0
0.951521525381,0.731517483116,1.0
0.032716286855,0.318903696369,0.0
0.370529958734,0.597917674277,1.0
0.443383086061,0.672531901437,1.0
0.950555169851,0.320665115393,1.0
0.855450193306,0.301764435144,1.0
